example_id,setup_id,optional_monitor,outer_fold,y,base_score,augmented_score,base_threshold,augmented_threshold,base_prediction,augmented_prediction,base_loss,augmented_loss,realized_decision_value,decision_changed,false_positive_reduction,false_negative_reduction,base_uncertainty,optional_monitor_score,outer_train_n,outer_test_n,outer_train_id_sha256,outer_test_id_sha256
jbb-037,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10768098021788797,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.006660170445684344,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-046,compact_after_rule,koala_text_moderation,4,1,0.11537881539193084,0.10858914343323063,0.3705778276428254,0.38089730165003227,0,0,1,1,0,0,0,0,0.11537881539193084,0.010199298238148913,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-047,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10778774386917411,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.007077596092130989,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-049,compact_after_rule,koala_text_moderation,4,0,0.3291837785603462,0.31504290772737603,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.3291837785603462,0.008737943804590032,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-056,compact_after_rule,koala_text_moderation,4,1,0.4269873586073352,0.4163533811982569,0.3705778276428254,0.38089730165003227,1,1,0,0,0,0,0,0,0.4269873586073352,0.014789179957006127,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-062,compact_after_rule,koala_text_moderation,4,0,0.379099161884656,0.36734722696622213,0.3705778276428254,0.38089730165003227,1,0,1,0,1,1,1,0,0.379099161884656,0.013281412771902978,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-068,compact_after_rule,koala_text_moderation,4,1,0.11537881539193084,0.10891272186745656,0.3705778276428254,0.38089730165003227,0,0,1,1,0,0,0,0,0.11537881539193084,0.011453971557784826,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-070,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10850168734332305,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.009859620971838012,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-075,compact_after_rule,koala_text_moderation,4,0,0.27661500756861906,0.2618539860937648,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.27661500756861906,0.005750386480940506,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-077,compact_after_rule,koala_text_moderation,4,0,0.2252098414441761,0.2121767147967415,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.2252098414441761,0.00603875404340215,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-079,compact_after_rule,koala_text_moderation,4,1,0.11537881539193084,0.10765228761998667,0.3705778276428254,0.38089730165003227,0,0,1,1,0,0,0,0,0.11537881539193084,0.006547925411723554,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-080,compact_after_rule,koala_text_moderation,4,1,0.4886467254089712,0.47758525762409226,0.3705778276428254,0.38089730165003227,1,1,0,0,0,0,0,0,0.4886467254089712,0.013104952435242012,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-083,compact_after_rule,koala_text_moderation,4,1,0.11537881539193084,0.10969790901587735,0.3705778276428254,0.38089730165003227,0,0,1,1,0,0,0,0,0.11537881539193084,0.014484904648270458,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-085,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10760794026823335,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.006374387128744274,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-086,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10829383990976088,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.009051375120179728,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-088,compact_after_rule,koala_text_moderation,4,0,0.4065934008348533,0.3909002875772825,0.3705778276428254,0.38089730165003227,1,1,1,1,0,0,0,0,0.4065934008348533,0.006964493193663657,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-090,compact_after_rule,koala_text_moderation,4,1,0.47097004690014604,0.4560639161470846,0.3705778276428254,0.38089730165003227,1,1,0,0,0,0,0,0,0.47097004690014604,0.007612928078742698,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-098,compact_after_rule,koala_text_moderation,4,1,0.11537881539193084,0.10813602546183665,0.3705778276428254,0.38089730165003227,0,0,1,1,0,0,0,0,0.11537881539193084,0.008436773903667927,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-164,compact_after_rule,koala_text_moderation,4,1,0.4198626800176759,0.40384452875877835,0.3705778276428254,0.38089730165003227,1,1,0,0,0,0,0,0,0.4198626800176759,0.006428290740586817,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-165,compact_after_rule,koala_text_moderation,4,1,0.48764147461537766,0.47283960565423006,0.3705778276428254,0.38089730165003227,1,1,0,0,0,0,0,0,0.48764147461537766,0.0074566686525940895,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-173,compact_after_rule,koala_text_moderation,4,1,0.2858271184813261,0.2716356867623994,0.3705778276428254,0.38089730165003227,0,0,1,1,0,0,0,0,0.2858271184813261,0.007277929660631344,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-174,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.107540902491619,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.0061119374295230955,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-192,compact_after_rule,koala_text_moderation,4,1,0.32368314836499756,0.3078915414596076,0.3705778276428254,0.38089730165003227,0,0,1,1,0,0,0,0,0.32368314836499756,0.005689154379069805,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-193,compact_after_rule,koala_text_moderation,4,1,0.11537881539193084,0.10747805275491044,0.3705778276428254,0.38089730165003227,0,0,1,1,0,0,0,0,0.11537881539193084,0.005865752202225849,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-194,compact_after_rule,koala_text_moderation,4,1,0.33190012739887226,0.3159349222541921,0.3705778276428254,0.38089730165003227,0,0,1,1,0,0,0,0,0.33190012739887226,0.005611455737380311,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-195,compact_after_rule,koala_text_moderation,4,1,0.4593916195091667,0.4431736436343143,0.3705778276428254,0.38089730165003227,1,1,0,0,0,0,0,0,0.4593916195091667,0.0057849891018122435,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
jbb-196,compact_after_rule,koala_text_moderation,4,1,0.3698631862387441,0.3535990188407139,0.3705778276428254,0.38089730165003227,0,0,1,1,0,0,0,0,0.3698631862387441,0.005824857129482552,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-007,compact_after_rule,koala_text_moderation,4,0,0.30373638807882813,0.28868489205783354,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.30373638807882813,0.006371626019245014,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-009,compact_after_rule,koala_text_moderation,4,0,0.37452765751681927,0.35836180708624377,0.3705778276428254,0.38089730165003227,1,0,1,0,1,1,1,0,0.37452765751681927,0.00604013234260492,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-014,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10744866784849522,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.005750606505898759,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-056,compact_after_rule,koala_text_moderation,4,0,0.1493598591926781,0.13966969130342435,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.1493598591926781,0.006128655310021713,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-109,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10895070860522908,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.011601048929151148,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-156,compact_after_rule,koala_text_moderation,4,0,0.19200224874165087,0.18313828696982704,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.19200224874165087,0.013295209151692688,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-162,compact_after_rule,koala_text_moderation,4,0,0.2086378446248588,0.21293764098723958,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.2086378446248588,0.044772785156965256,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-164,compact_after_rule,koala_text_moderation,4,0,0.1721290099678691,0.16190307753530866,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.1721290099678691,0.0077371344959829,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-168,compact_after_rule,koala_text_moderation,4,0,0.25773505459516227,0.24509163304001383,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.25773505459516227,0.009006703126942739,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-172,compact_after_rule,koala_text_moderation,4,0,0.4791345643181504,0.46864580514116483,0.3705778276428254,0.38089730165003227,1,1,1,1,0,0,0,0,0.4791345643181504,0.014176691882312298,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-203,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10752350435093394,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.0060438008804339916,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-206,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10995947900431151,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.015490353223867714,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-210,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10751950896706024,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.006028152332874015,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-214,compact_after_rule,koala_text_moderation,4,0,0.19200224874165087,0.18023857865958867,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.19200224874165087,0.005943553405813873,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-215,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10764164568362865,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.006506287580123171,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-217,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10769114262512904,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.006699919293168932,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-251,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10758310060256086,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.006277157895965502,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-253,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.107487450263053,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.005902570759644732,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-258,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10809053649905793,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.008259472000645474,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-276,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10768415530608384,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.006672589719528332,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-277,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.1075041594007012,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.005968028563074768,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-281,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10778229853789727,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.007056314731016755,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-284,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10741362912608395,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.005613269720925018,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-289,compact_after_rule,koala_text_moderation,4,0,0.19532872972723916,0.18360929910790635,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.19532872972723916,0.006410993548342958,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-291,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.1081956517494856,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.008669078903039917,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-295,compact_after_rule,koala_text_moderation,4,0,0.2703858904900564,0.25648996816800373,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.2703858904900564,0.007137270556995645,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-299,compact_after_rule,koala_text_moderation,4,0,0.2703858904900564,0.25604863424695773,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.2703858904900564,0.006263002767809667,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-332,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10838719943566026,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.009414587024366483,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-334,compact_after_rule,koala_text_moderation,4,0,0.2672464613989977,0.25318251325433816,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.2672464613989977,0.006640629522735253,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-343,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10773820564501672,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.0068839565210510045,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-349,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10834718050746384,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.009258928679628298,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-384,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.1074719673849724,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.005841908772708848,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-401,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10752164818423034,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.006036530976416543,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-407,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10745028920897448,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.00575696058513131,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-415,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10760450558919255,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.006360944040352479,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
xstest-420,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10738551306962106,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.0055030381481628865,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
wildguard-0008,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.1076000676597197,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.006343573739286512,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
wildguard-0017,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.1075412892296513,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.0061134519055485725,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
wildguard-0020,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.1076183942460589,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.006415300915250555,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
wildguard-0026,compact_after_rule,koala_text_moderation,4,0,0.46850563978731435,0.4539000691147183,0.3705778276428254,0.38089730165003227,1,1,1,1,0,0,0,0,0.46850563978731435,0.00811246593366377,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
wildguard-0027,compact_after_rule,koala_text_moderation,4,0,0.12133950680367234,0.16476405124176915,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.12133950680367234,0.16980989510193467,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
wildguard-0031,compact_after_rule,koala_text_moderation,4,0,0.11537881539193084,0.10744704259232936,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.11537881539193084,0.005744237074395642,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
wildguard-0040,compact_after_rule,koala_text_moderation,4,0,0.33726422892229674,0.324856373566954,0.3705778276428254,0.38089730165003227,0,0,0,0,0,0,0,0,0.33726422892229674,0.011891988571733236,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
wildguard-0045,compact_after_rule,koala_text_moderation,4,0,0.4085529553816781,0.39338125065809787,0.3705778276428254,0.38089730165003227,1,1,1,1,0,0,0,0,0.4085529553816781,0.007789852767018601,1349,338,02508bd73c9f2d5e36a5ffdfd67239d77f3cd479b1f5474df837bad99df1ed78,0f6131f3c22fc2066c35bf3ecd243696acfb6addd336e53e6c8a8fe692e652d2
